0	3.6
1	7.1
2	15.3
3	22.8
4	31.1
5	28.7
6	26.5
7	19.6
8	14.3
9	12.1
10	9.9
11	8.4
12	6.8
13	8.5
14	20.5
15	19.8
16	13.3
17	11.1
18	9.5
19	9.3
20	9
21	8.8
22	9.9
23	10.5
24	10.6
25	12.7
26	20.6
27	24.5
28	38.4
29	38.3
30	41.5
31	40.7
32	42.8
33	40.3
34	33.5
35	30.3
36	15.6
37	11.5
38	5.3
39	3.8
40	2.4
41	1.6
42	0.9
43	0.6
44	0.5
45	0.4
46	0.6
47	0.9
