0	3.5 
1	6.7 
2	15.0 
3	22.2 
4	31.9 
5	28.0 
6	24.4 
7	17.9 
8	13.1 
9	10.5 
10	8.2 
11	7.6 
12	6.5 
13	7.8 
14	19.3 
15	18.6 
16	12.1 
17	10.3 
18	8.7 
19	8.4 
20	8.1 
21	7.9 
22	8.9 
23	9.3 
24	10.3 
25	12.3 
26	19.9 
27	22.9 
28	36.9 
29	35.3 
30	39.5 
31	38.8 
32	39.4 
33	37.5 
34	32.3 
35	28.3 
36	15.4 
37	11.8 
38	6.3 
39	4.4 
40	2.4 
41	1.9 
42	0.9 
43	0.7 
44	0.6 
45	0.6 
46	0.6 
47	0.9 
